CTLabel,BoroCode,BoroName,CT2020,BoroCT2020,CDEligibil,NTAName,NTA2020,CDTA2020,CDTANAME,GEOID,PUMA,Shape_Leng,Shape_Area,Borough,GeoID_1,pop,geoid_2,ctname,agg_income,agg_inco_1
"713.04","4",Queens,"071304","4071304",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081071304","4406",6775.65369413000,1680454.99821999995,Queens,"36081071304","6386",1400000US36081071304,"Census Tract 713.04, Queens County, New York","314869100","66683228"
"721","4",Queens,"072100","4072100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081072100","4406",5863.60558014000,1818395.47219999996,Queens,"36081072100","5040",1400000US36081072100,"Census Tract 721, Queens County, New York","222525700","69077243"
"741","4",Queens,"074100","4074100",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074100","4406",5734.09276867000,1850016.89238000009,Queens,"36081074100","3164",1400000US36081074100,"Census Tract 741, Queens County, New York","167113700","26567828"
"743","4",Queens,"074300","4074300",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074300","4406",5753.97699721000,2083264.30331999995,Queens,"36081074300","4433",1400000US36081074300,"Census Tract 743, Queens County, New York","183658100","23347373"
"745","4",Queens,"074500","4074500",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074500","4406",6510.54556494000,1878207.94595000008,Queens,"36081074500","3659",1400000US36081074500,"Census Tract 745, Queens County, New York","112672100","30641015"
"747","4",Queens,"074700","4074700",,Forest Hills,QN0602,QN06,QN06 Forest Hills-Rego Park (CD 6 Approximation),"36081074700","4406",9969.73173447000,3175255.14166999981,Queens,"36081074700","3539",1400000US36081074700,"Census Tract 747, Queens County, New York","144133500","24637092"
"779.03","4",Queens,"077903","4077903",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077903","4408",7180.45908955000,2829805.69849999994,Queens,"36081077903","2937",1400000US36081077903,"Census Tract 779.03, Queens County, New York","115074100","24535575"
"779.04","4",Queens,"077904","4077904",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077904","4408",8365.32280941000,4162642.57229000004,Queens,"36081077904","6324",1400000US36081077904,"Census Tract 779.04, Queens County, New York","237711100","63972347"
"779.08","4",Queens,"077908","4077908",,Kew Gardens Hills,QN0801,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081077908","4408",6079.43042978000,2156618.58095999993,Queens,"36081077908","3838",1400000US36081077908,"Census Tract 779.08, Queens County, New York","79193600","17184978"
"788","4",Queens,"078800","4078800",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081078800","4412",6653.99780687000,2075692.36853999994,Queens,"36081078800","2002",1400000US36081078800,"Census Tract 788, Queens County, New York","64999300","17793726"
"790","4",Queens,"079000","4079000",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081079000","4412",7646.75164999000,2799200.27398000006,Queens,"36081079000","2875",1400000US36081079000,"Census Tract 790, Queens County, New York","79762700","14409940"
"792","4",Queens,"079200","4079200",,Baisley Park,QN1203,QN12,QN12 Jamaica-St. Albans-Hollis (CD 12 Approximation),"36081079200","4412",8234.78415120000,3932343.80737000005,Queens,"36081079200","2717",1400000US36081079200,"Census Tract 792, Queens County, New York","92500900","24024899"
"799","4",Queens,"079900","4079900",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081079900","4407",7817.63575927000,3090324.21604999993,Queens,"36081079900","3871",1400000US36081079900,"Census Tract 799, Queens County, New York","77548900","26379326"
"803.01","4",Queens,"080301","4080301",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081080301","4407",10724.16010510000,3400298.64369999990,Queens,"36081080301","4828",1400000US36081080301,"Census Tract 803.01, Queens County, New York","73670800","17210131"
"803.02","4",Queens,"080302","4080302",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081080302","4407",14906.26067110000,4732483.53120999970,Queens,"36081080302","3973",1400000US36081080302,"Census Tract 803.02, Queens County, New York","98152400","22600939"
"838","4",Queens,"083800","4083800",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081083800","4410",10555.32385380000,5332408.36509000044,Queens,"36081083800","5194",1400000US36081083800,"Census Tract 838, Queens County, New York","162351500","34215218"
"845","4",Queens,"084500","4084500",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081084500","4407",6853.36427065000,2034223.67742999992,Queens,"36081084500","5516",1400000US36081084500,"Census Tract 845, Queens County, New York","118156900","27506086"
"846.01","4",Queens,"084601","4084601",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084601","4410",9625.94686403000,3567137.57617999986,Queens,"36081084601","3045",1400000US36081084601,"Census Tract 846.01, Queens County, New York","94869300","14653932"
"846.02","4",Queens,"084602","4084602",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081084602","4410",19042.99533170000,7743140.79384000041,Queens,"36081084602","1496",1400000US36081084602,"Census Tract 846.02, Queens County, New York","26605600","12219034"
"859","4",Queens,"085900","4085900",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081085900","4407",6082.73993810000,1570941.13749000011,Queens,"36081085900","6162",1400000US36081085900,"Census Tract 859, Queens County, New York","152625300","41197471"
"864","4",Queens,"086400","4086400",,South Ozone Park,QN1001,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081086400","4410",14997.10482750000,12090470.84909999929,Queens,"36081086400","2867",1400000US36081086400,"Census Tract 864, Queens County, New York","76862200","14658748"
"869","4",Queens,"086900","4086900",,Flushing-Willets Point,QN0707,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081086900","4407",12114.34159620000,6618402.90741000045,Queens,"36081086900","2343",1400000US36081086900,"Census Tract 869, Queens County, New York","53161100","20246591"
"889.03","4",Queens,"088903","4088903",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081088903","4407",11260.22387700000,3964421.10920999991,Queens,"36081088903","4487",1400000US36081088903,"Census Tract 889.03, Queens County, New York","131952100","28095179"
"892.02","4",Queens,"089202","4089202",,Spring Creek Park,QN1091,QN10,QN10 South Ozone Park-Howard Beach (CD 10 Approximation),"36081089202","4410",28395.97105670000,11848150.58019999973,Queens,"36081089202","0",1400000US36081089202,"Census Tract 892.02, Queens County, New York",,
"916.02","4",Queens,"091602","4091602",,Jacob Riis Park-Fort Tilden-Breezy Point Tip,QN8492,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),"36081091602","4414",17693.70906150000,13697953.38289999962,Queens,"36081091602","12",1400000US36081091602,"Census Tract 916.02, Queens County, New York",,
"916.03","4",Queens,"091603","4091603",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081091603","4414",38107.11882020000,20167953.74549999833,Queens,"36081091603","4456",1400000US36081091603,"Census Tract 916.03, Queens County, New York","205077700","44993692"
"916.04","4",Queens,"091604","4091604",,Jacob Riis Park-Fort Tilden-Breezy Point Tip,QN8492,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),"36081091604","4414",33529.23915200000,26842877.37280000001,Queens,"36081091604","0",1400000US36081091604,"Census Tract 916.04, Queens County, New York",,
"918","4",Queens,"091800","4091800",,Jacob Riis Park-Fort Tilden-Breezy Point Tip,QN8492,QN84,QN84 Jamaica Bay (East) (JIA 84 Approximation),"36081091800","4414",20974.17457640000,12097073.18449999951,Queens,"36081091800","12",1400000US36081091800,"Census Tract 918, Queens County, New York",,
"922","4",Queens,"092200","4092200",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081092200","4414",13391.32932290000,6859442.43126999959,Queens,"36081092200","2208",1400000US36081092200,"Census Tract 922, Queens County, New York","166251300","27391165"
"928","4",Queens,"092800","4092800",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081092800","4414",13004.23916200000,8209412.79798999894,Queens,"36081092800","3204",1400000US36081092800,"Census Tract 928, Queens County, New York","208386500","45914668"
"934.01","4",Queens,"093401","4093401",,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN1403,QN14,QN14 The Rockaways (CD 14 Approximation),"36081093401","4414",10009.48441750000,5833409.64346999954,Queens,"36081093401","3732",1400000US36081093401,"Census Tract 934.01, Queens County, New York","165554700","21965437"
"945","4",Queens,"094500","4094500",,College Point,QN0701,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081094500","4407",29017.14610910000,16470123.13690000214,Queens,"36081094500","4327",1400000US36081094500,"Census Tract 945, Queens County, New York","154115100","50137427"
"972.07","4",Queens,"097207","4097207",,Rockaway Community Park,QN1491,QN14,QN14 The Rockaways (CD 14 Approximation),"36081097207","4414",21348.91241750000,8929707.74002999999,Queens,"36081097207","12",1400000US36081097207,"Census Tract 972.07, Queens County, New York",,
"998.02","4",Queens,"099802","4099802",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081099802","4414",9527.46511853000,4665392.94572999980,Queens,"36081099802","5822",1400000US36081099802,"Census Tract 998.02, Queens County, New York","222435100","108384721"
"999","4",Queens,"099900","4099900",,Fort Totten,QN0761,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081099900","4407",14563.73734400000,6957321.57063999958,Queens,"36081099900","0",1400000US36081099900,"Census Tract 999, Queens County, New York",,
"1008.01","4",Queens,"100801","4100801",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100801","4414",15369.00793610000,6931019.21525999997,Queens,"36081100801","2496",1400000US36081100801,"Census Tract 1008.01, Queens County, New York","102705100","34795716"
"1008.04","4",Queens,"100804","4100804",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081100804","4414",12899.70737940000,7453660.94806000032,Queens,"36081100804","4315",1400000US36081100804,"Census Tract 1008.04, Queens County, New York","180874900","44393391"
"1010.02","4",Queens,"101002","4101002",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081101002","4414",16293.19668370000,5796453.18737000041,Queens,"36081101002","4596",1400000US36081101002,"Census Tract 1010.02, Queens County, New York","177521600","72521883"
"1010.03","4",Queens,"101003","4101003",,Far Rockaway-Bayswater,QN1401,QN14,QN14 The Rockaways (CD 14 Approximation),"36081101003","4414",7399.25418856000,2517591.73708999995,Queens,"36081101003","3943",1400000US36081101003,"Census Tract 1010.03, Queens County, New York","93568600","45458662"
"1033","4",Queens,"103300","4103300",,Whitestone-Beechhurst,QN0702,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081103300","4407",11601.87191210000,6525351.57753000036,Queens,"36081103300","4459",1400000US36081103300,"Census Tract 1033, Queens County, New York","175880000","24365074"
"1047","4",Queens,"104700","4104700",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081104700","4407",13160.64126860000,9061045.61865999922,Queens,"36081104700","7907",1400000US36081104700,"Census Tract 1047, Queens County, New York","243765400","58031362"
"1059","4",Queens,"105900","4105900",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081105900","4407",12256.93022050000,7005038.86431000102,Queens,"36081105900","3812",1400000US36081105900,"Census Tract 1059, Queens County, New York","195539700","49749305"
"1093","4",Queens,"109300","4109300",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081109300","4411",19020.42876690000,11521331.99010000005,Queens,"36081109300","3139",1400000US36081109300,"Census Tract 1093, Queens County, New York","162231700","35758594"
"1097","4",Queens,"109700","4109700",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081109700","4411",11348.18595640000,4792217.51449999958,Queens,"36081109700","1797",1400000US36081109700,"Census Tract 1097, Queens County, New York","95152200","27505769"
"1099","4",Queens,"109900","4109900",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081109900","4411",8269.77071537000,4073754.58591999998,Queens,"36081109900","3538",1400000US36081109900,"Census Tract 1099, Queens County, New York","140194400","26286875"
"1133","4",Queens,"113300","4113300",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081113300","4411",6940.87178571000,2746668.25020000013,Queens,"36081113300","1554",1400000US36081113300,"Census Tract 1133, Queens County, New York","71656200","18636280"
"1139","4",Queens,"113900","4113900",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081113900","4411",10111.03025840000,4132815.95031000022,Queens,"36081113900","3602",1400000US36081113900,"Census Tract 1139, Queens County, New York","140868700","21178431"
"1147","4",Queens,"114700","4114700",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081114700","4407",7549.65048986000,3311049.74796999991,Queens,"36081114700","1833",1400000US36081114700,"Census Tract 1147, Queens County, New York","71360100","13441450"
"1151","4",Queens,"115100","4115100",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081115100","4407",7209.91991820000,3190090.11297000013,Queens,"36081115100","1087",1400000US36081115100,"Census Tract 1151, Queens County, New York","34334000","7970888"
"1163.01","4",Queens,"116301","4116301",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081116301","4407",5540.62479852000,1435920.78191999998,Queens,"36081116301","5178",1400000US36081116301,"Census Tract 1163.01, Queens County, New York","85890700","19914907"
"1171","4",Queens,"117100","4117100",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081117100","4407",9896.06007683000,4280909.67777999956,Queens,"36081117100","2837",1400000US36081117100,"Census Tract 1171, Queens County, New York","73010900","15432180"
"1175","4",Queens,"117500","4117500",,Murray Hill-Broadway Flushing,QN0704,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081117500","4407",10979.17103700000,6052324.02773000021,Queens,"36081117500","5410",1400000US36081117500,"Census Tract 1175, Queens County, New York","166108200","23530515"
"1181","4",Queens,"118100","4118100",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081118100","4411",6073.41416419000,2098923.48388000019,Queens,"36081118100","2015",1400000US36081118100,"Census Tract 1181, Queens County, New York","62604500","10315038"
"1185","4",Queens,"118500","4118500",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081118500","4407",7880.47769096000,1665902.06673999992,Queens,"36081118500","2357",1400000US36081118500,"Census Tract 1185, Queens County, New York","42189700","10739658"
"1187","4",Queens,"118700","4118700",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081118700","4407",6293.04559797000,2015272.43684000010,Queens,"36081118700","2648",1400000US36081118700,"Census Tract 1187, Queens County, New York","61344200","19241421"
"1191","4",Queens,"119100","4119100",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081119100","4407",7286.99598165000,2342906.77443000022,Queens,"36081119100","3694",1400000US36081119100,"Census Tract 1191, Queens County, New York","57452500","17103818"
"1193","4",Queens,"119300","4119300",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081119300","4407",7005.18414277000,2275552.37289000023,Queens,"36081119300","2407",1400000US36081119300,"Census Tract 1193, Queens County, New York","62149500","13298041"
"1195","4",Queens,"119500","4119500",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081119500","4407",6786.59344833000,2037041.60529999994,Queens,"36081119500","1445",1400000US36081119500,"Census Tract 1195, Queens County, New York","48244300","10888031"
"1199","4",Queens,"119900","4119900",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081119900","4407",7086.48299644000,1983090.66584999999,Queens,"36081119900","1699",1400000US36081119900,"Census Tract 1199, Queens County, New York","53196200","20954201"
"1201","4",Queens,"120100","4120100",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081120100","4407",6506.48551727000,1753647.17427000008,Queens,"36081120100","1840",1400000US36081120100,"Census Tract 1201, Queens County, New York","33779200","12012862"
"1203","4",Queens,"120300","4120300",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081120300","4407",6496.70423297000,1980421.63676999998,Queens,"36081120300","1818",1400000US36081120300,"Census Tract 1203, Queens County, New York","44525700","14765003"
"1205","4",Queens,"120500","4120500",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081120500","4407",6065.70109779000,2176840.29205999989,Queens,"36081120500","3144",1400000US36081120500,"Census Tract 1205, Queens County, New York","57323900","22869541"
"1207.01","4",Queens,"120701","4120701",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081120701","4407",12416.53741300000,4246353.88786999974,Queens,"36081120701","3058",1400000US36081120701,"Census Tract 1207.01, Queens County, New York","98244700","20029681"
"1207.02","4",Queens,"120702","4120702",,East Flushing,QN0705,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081120702","4407",7562.54223343000,3365736.35466000019,Queens,"36081120702","3",1400000US36081120702,"Census Tract 1207.02, Queens County, New York",,
"1215","4",Queens,"121500","4121500",,Queensboro Hill,QN0706,QN07,QN07 Flushing-Murray Hill-Whitestone (CD 7 Approximation),"36081121500","4407",13096.04918480000,6806317.26142000034,Queens,"36081121500","4737",1400000US36081121500,"Census Tract 1215, Queens County, New York","154683600","26117755"
"1223","4",Queens,"122300","4122300",,Fresh Meadows-Utopia,QN0803,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081122300","4408",11332.69648510000,5312336.88169999979,Queens,"36081122300","3822",1400000US36081122300,"Census Tract 1223, Queens County, New York","164783800","54795847"
"1241","4",Queens,"124100","4124100",,Pomonok-Electchester-Hillcrest,QN0802,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081124100","4408",11577.07911560000,5369893.92545999959,Queens,"36081124100","4004",1400000US36081124100,"Census Tract 1241, Queens County, New York","161627700","36864151"
"1247","4",Queens,"124700","4124700",,Pomonok-Electchester-Hillcrest,QN0802,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081124700","4408",10220.91609620000,5206785.82476000022,Queens,"36081124700","3734",1400000US36081124700,"Census Tract 1247, Queens County, New York","154247400","34483151"
"1265","4",Queens,"126500","4126500",,Pomonok-Electchester-Hillcrest,QN0802,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081126500","4408",7033.19073632000,2156793.58585999999,Queens,"36081126500","1595",1400000US36081126500,"Census Tract 1265, Queens County, New York","78420000","20126927"
"1291.02","4",Queens,"129102","4129102",,Oakland Gardens-Hollis Hills,QN1104,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081129102","4411",15910.20754990000,10674558.18449999951,Queens,"36081129102","3561",1400000US36081129102,"Census Tract 1291.02, Queens County, New York","174080800","24192385"
"1301","4",Queens,"130100","4130100",,Bellerose,QN1302,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081130100","4413",11501.83005010000,7518505.03696000017,Queens,"36081130100","4203",1400000US36081130100,"Census Tract 1301, Queens County, New York","162647600","24424309"
"1339","4",Queens,"133900","4133900",,Fresh Meadows-Utopia,QN0803,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081133900","4408",6239.59156305000,2434847.62216999987,Queens,"36081133900","1360",1400000US36081133900,"Census Tract 1339, Queens County, New York","68767600","22129129"
"1367","4",Queens,"136700","4136700",,Oakland Gardens-Hollis Hills,QN1104,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081136700","4411",11790.77677410000,8318759.26786000002,Queens,"36081136700","6250",1400000US36081136700,"Census Tract 1367, Queens County, New York","231055000","42153140"
"1377","4",Queens,"137700","4137700",,Oakland Gardens-Hollis Hills,QN1104,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081137700","4411",12205.97367450000,8081409.27264999971,Queens,"36081137700","7309",1400000US36081137700,"Census Tract 1377, Queens County, New York","283392300","59310555"
"1385.01","4",Queens,"138501","4138501",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081138501","4411",14675.05799690000,11182800.29069999978,Queens,"36081138501","4994",1400000US36081138501,"Census Tract 1385.01, Queens County, New York","172070900","31150628"
"1403","4",Queens,"140300","4140300",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081140300","4411",8268.73869459000,4029511.48046000022,Queens,"36081140300","2406",1400000US36081140300,"Census Tract 1403, Queens County, New York","85600600","15200146"
"1409.01","4",Queens,"140901","4140901",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081140901","4411",6728.78499529000,2632594.78428999986,Queens,"36081140901","1020",1400000US36081140901,"Census Tract 1409.01, Queens County, New York","44565300","21222213"
"1429","4",Queens,"142900","4142900",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081142900","4411",13094.02728580000,5720440.48311999999,Queens,"36081142900","3897",1400000US36081142900,"Census Tract 1429, Queens County, New York","137516900","24768608"
"1447","4",Queens,"144700","4144700",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081144700","4411",8579.66294415000,4456988.92119000014,Queens,"36081144700","3131",1400000US36081144700,"Census Tract 1447, Queens County, New York","111661400","28190410"
"1451.01","4",Queens,"145101","4145101",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081145101","4411",6870.72287464000,2704350.17830999987,Queens,"36081145101","1501",1400000US36081145101,"Census Tract 1451.01, Queens County, New York","35567400","10950858"
"1451.02","4",Queens,"145102","4145102",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081145102","4411",9104.91865485000,3684551.32790999999,Queens,"36081145102","2597",1400000US36081145102,"Census Tract 1451.02, Queens County, New York","90427900","15561058"
"1459","4",Queens,"145900","4145900",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081145900","4411",8558.38188951000,4007243.38257999998,Queens,"36081145900","2870",1400000US36081145900,"Census Tract 1459, Queens County, New York","112992200","27802722"
"1463","4",Queens,"146300","4146300",,Auburndale,QN1101,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081146300","4411",7471.42223768000,3476672.39515999984,Queens,"36081146300","2929",1400000US36081146300,"Census Tract 1463, Queens County, New York","96856500","28736837"
"1467","4",Queens,"146700","4146700",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081146700","4411",9528.85192487000,3807224.71040000021,Queens,"36081146700","2807",1400000US36081146700,"Census Tract 1467, Queens County, New York","157347600","34345452"
"1551.01","4",Queens,"155101","4155101",,Glen Oaks-Floral Park-New Hyde Park,QN1301,QN13,QN13 Queens Village-Bellerose-Rosedale (CD 13 Approximation),"36081155101","4413",10195.58761040000,5120603.95866999961,Queens,"36081155101","1945",1400000US36081155101,"Census Tract 1551.01, Queens County, New York","387652000","408773801"
"127.01","2",Bronx,"012701","2012701",,Longwood,BX0202,BX02,BX02 Longwood-Hunts Point (CD 2 Approximation),"36005012701","4221",5036.14134430000,1172792.87134000007,Bronx,"36005012701","2184",1400000US36005012701,"Census Tract 127.01, Bronx County, New York","38409800","13185831"
"205.02","2",Bronx,"020502","2020502",,University Heights (South)-Morris Heights,BX0501,BX05,BX05 Morris Heights-Mount Hope (CD 5 Approximation),"36005020502","4205",4437.18158632000,1087823.72839999991,Bronx,"36005020502","2462",1400000US36005020502,"Census Tract 205.02, Bronx County, New York","62436100","12774804"
"4","2",Bronx,"000400","2000400",,Soundview-Clason Point,BX0902,BX09,BX09 Soundview-Parkchester (CD 9 Approximation),"36005000400","4209",24785.52572490000,8557952.85497999936,Bronx,"36005000400","6272",1400000US36005000400,"Census Tract 4, Bronx County, New York","250995100","46618316"
"10.01","1",Manhattan,"001001","1001001",,Lower East Side,MN0302,MN03,MN03 Lower East Side-Chinatown (CD 3 Equivalent),"36061001001","4103",3925.89431721000,880264.04421800002,Manhattan,"36061001001","1767",1400000US36061001001,"Census Tract 10.01, New York County, New York","107294500","19874224"
"178","1",Manhattan,"017800","1017800",,East Harlem (North),MN1102,MN11,MN11 East Harlem (CD 11 Equivalent),"36061017800","4111",6844.58289659000,2663052.14918000018,Manhattan,"36061017800","3860",1400000US36061017800,"Census Tract 178, New York County, New York","138082700","29616670"
"5","1",Manhattan,"000500","1000500",,The Battery-Governors Island-Ellis Island-Liberty Island,MN0191,MN01,MN01 Financial District-Tribeca (CD 1 Equivalent),"36061000500","4121",31812.59784510000,9069851.60615999997,Manhattan,"36061000500","5",1400000US36061000500,"Census Tract 5, New York County, New York",,
"1483","4",Queens,"148300","4148300",,Douglaston-Little Neck,QN1103,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081148300","4411",23814.17688020000,14237229.31589999795,Queens,"36081148300","2968",1400000US36081148300,"Census Tract 1483, Queens County, New York","182045800","40632856"
"1257","4",Queens,"125700","4125700",,Pomonok-Electchester-Hillcrest,QN0802,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081125700","4408",8457.52165070000,3566900.58729000017,Queens,"36081125700","3642",1400000US36081125700,"Census Tract 1257, Queens County, New York","84473000","26566374"
"1267","4",Queens,"126700","4126700",,Pomonok-Electchester-Hillcrest,QN0802,QN08,QN08 Fresh Meadows-Hillcrest-Briarwood (CD 8 Approximation),"36081126700","4408",14737.27797370000,8286325.80118000042,Queens,"36081126700","4490",1400000US36081126700,"Census Tract 1267, Queens County, New York","67879700","18070436"
"1399","4",Queens,"139900","4139900",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081139900","4411",8208.45905788000,3925389.07904000022,Queens,"36081139900","1769",1400000US36081139900,"Census Tract 1399, Queens County, New York","77561300","14884964"
"1435","4",Queens,"143500","4143500",,Bayside,QN1102,QN11,QN11 Auburndale-Bayside-Douglaston (CD 11 Approximation),"36081143500","4411",8691.49563490000,3843565.44030999998,Queens,"36081143500","2364",1400000US36081143500,"Census Tract 1435, Queens County, New York","111198100","28916999"
